_id,titulo,portada,slug,descripcion,etiqueta,clasificacion,categoria,subcategorias,labels,estado,createdAT,__v
68044757e58fe4e2192f217f,Pantalón Slim Lite 623,8e665351-23a0-491b-8b8b-102d4fdad9d4.jpg,pantalon-slim-lite-623,Calidad premium y estilo contemporáneo. La combinación perfecta de practicidad y tendencia actual.,Destacado,Femenino,680446d22a16ea324e2a7db4,Sudaderas,"['etiqueta_1', 'etiqueta_2', 'etiqueta_3']",True,2025-04-17 02:56:17,0
68044757e58fe4e2192f2189,Zapatillas City Fit Pro 233,09b78e13-677d-425a-87f0-8c781f185caa.jpg,zapatillas-city-fit-pro-233,Calidad premium y estilo contemporáneo. La combinación perfecta de practicidad y tendencia actual.,Destacado,Femenino,680446d22a16ea324e2a7db8,Zapatillas Deportivas,"['etiqueta_1', 'etiqueta_2']",True,2025-04-17 03:08:17,0
68044757e58fe4e2192f219b,Tenis Sport Girl Lite 316,9ed681b5-42c5-445e-8f0a-e1d2e131775a.jpg,tenis-sport-girl-lite-316,Funcionalidad excepcional con detalles prácticos. La opción ideal para quienes valoran la calidad y el diseño.,Oferta,Niñas,680446d22a16ea324e2a7dba,Zapatillas Casual,['etiqueta_1'],False,2025-04-17 00:27:17,0
68044757e58fe4e2192f21a8,Camiseta Princess 2.0 750,01bac3da-19e0-498e-b720-00a217be5eca.jpg,camiseta-princess-2-0-750,"Fabricado con los mejores materiales, ofrece comodidad y espacio. Su diseño único refleja tu personalidad.",Edición Limitada,Niñas,680446d22a16ea324e2a7db6,Gorras y Sombreros,"['etiqueta_1', 'etiqueta_2', 'etiqueta_3', 'etiqueta_4', 'etiqueta_5']",True,2025-04-17 01:15:17,0
68044757e58fe4e2192f21b5,Mochila Escolar Princess 2.0 736,60e71cbc-d44a-49c6-8b4b-664a7a204060.jpg,mochila-escolar-princess-2-0-736,Calidad premium y estilo contemporáneo. La combinación perfecta de practicidad y tendencia actual.,Edición Limitada,Niñas,680446d22a16ea324e2a7dae,Mochilas para Niños,"['etiqueta_1', 'etiqueta_2', 'etiqueta_3', 'etiqueta_4', 'etiqueta_5']",True,2025-04-17 02:02:17,0
68044757e58fe4e2192f21b9,Estuche Tech Max 591,a195119a-20e4-441a-96c3-e1756c8efca0.jpg,estuche-tech-max-591,Funcionalidad excepcional con detalles prácticos. La opción ideal para quienes valoran la calidad y el diseño.,Oferta,Masculino,680446d22a16ea324e2a7daf,Portadocumentos,['etiqueta_1'],False,2025-04-17 02:03:17,0
68044757e58fe4e2192f21bd,Mochila Premium Plus 468,01ce0f0d-a092-4978-be72-7dd115a743d7.jpg,mochila-premium-plus-468,Calidad premium y estilo contemporáneo. La combinación perfecta de practicidad y tendencia actual.,Exclusivo,Masculino,680446d22a16ea324e2a7dbf,Premium,"['etiqueta_1', 'etiqueta_2', 'etiqueta_3']",True,2025-04-17 01:00:17,0
68044757e58fe4e2192f21c4,Audífonos Kid Lite 267,885d145e-b65b-4078-8995-5e001a3f8826.jpg,audifonos-kid-lite-267,Calidad premium y estilo contemporáneo. La combinación perfecta de practicidad y tendencia actual.,Nuevo,Niños,680446d22a16ea324e2a7dbd,Accesorios para Celular,"['etiqueta_1', 'etiqueta_2', 'etiqueta_3', 'etiqueta_4', 'etiqueta_5']",True,2025-04-17 00:58:17,0
68044757e58fe4e2192f21ce,Camiseta Princess Plus 789,e8798550-3330-4e0f-b6d4-9400bd6abc5d.jpg,camiseta-princess-plus-789,"Diseño ergonómico y resistente, ideal para uso diario. Con compartimentos organizados para satisfacer todas tus necesidades.",Edición Limitada,Niñas,680446d22a16ea324e2a7db6,Camisetas,"['etiqueta_1', 'etiqueta_2', 'etiqueta_3', 'etiqueta_4', 'etiqueta_5']",True,2025-04-17 00:57:17,0
68044757e58fe4e2192f21db,Pantalón Sweet Pro 796,4701296c-f2c8-47bf-9f8b-1c76bbaaf8b2.jpg,pantalon-sweet-pro-796,Material duradero y tecnología avanzada. Combina funcionalidad y estilo para acompañarte en todas tus actividades.,Nuevo,Niñas,680446d22a16ea324e2a7db6,Camisetas,['etiqueta_1'],True,2025-04-16 23:29:17,0
68044757e58fe4e2192f21ea,Case Phone Fashion Premium 556,f3c55194-dbb1-4089-ba30-54f67a128825.jpg,case-phone-fashion-premium-556,Línea exclusiva con los más altos estándares de calidad. Un producto indispensable para tu día a día.,Edición Limitada,Femenino,680446d22a16ea324e2a7dbc,Audífonos,"['etiqueta_1', 'etiqueta_2', 'etiqueta_3', 'etiqueta_4', 'etiqueta_5']",False,2025-04-17 01:04:17,0
68044757e58fe4e2192f21f1,Botas Explorer Pro 490,871ff54d-a924-4311-ae60-3f1ba62f90a4.jpg,botas-explorer-pro-490,Elaborado con tecnología de punta y materiales sostenibles. Un producto que cuida de ti y del medio ambiente.,Destacado,Masculino,680446d22a16ea324e2a7db7,Sandalias,"['etiqueta_1', 'etiqueta_2', 'etiqueta_3', 'etiqueta_4', 'etiqueta_5']",True,2025-04-17 01:55:17,0
68044757e58fe4e2192f2202,Set Colección Infantil Plus 499,308b0162-1e94-4de8-ab68-d17cc5ebcc8b.jpg,set-coleccion-infantil-plus-499,Diseño minimalista pero funcional. Perfecto para quienes buscan simplicidad sin renunciar al estilo.,Oferta,Niños,680446d22a16ea324e2a7dc1,Personajes,"['etiqueta_1', 'etiqueta_2', 'etiqueta_3', 'etiqueta_4', 'etiqueta_5']",False,2025-04-17 02:16:17,0
68044757e58fe4e2192f2208,Tenis Jogging 2.0 439,1a7a10e9-0623-434c-a0c1-70cccdb45676.jpg,tenis-jogging-2-0-439,Diseño minimalista pero funcional. Perfecto para quienes buscan simplicidad sin renunciar al estilo.,Edición Limitada,Femenino,680446d22a16ea324e2a7db8,Zapatillas Deportivas,"['etiqueta_1', 'etiqueta_2']",True,2025-04-17 01:27:17,0
68044757e58fe4e2192f2213,Pantalón Slim 2.0 170,0a6e0487-4725-4e5a-8473-9af6c4a0bcd3.jpg,pantalon-slim-2-0-170,Línea exclusiva con los más altos estándares de calidad. Un producto indispensable para tu día a día.,Nuevo,Femenino,680446d22a16ea324e2a7db4,Ropa Interior,"['etiqueta_1', 'etiqueta_2']",True,2025-04-17 01:19:17,0
68044757e58fe4e2192f221e,Tenis Sport Kid Pro 124,f2eabed3-db4b-4556-86d0-abb4d655a838.jpg,tenis-sport-kid-pro-124,"Diseño ergonómico y resistente, ideal para uso diario. Con compartimentos organizados para satisfacer todas tus necesidades.",Edición Limitada,Niños,680446d22a16ea324e2a7db9,Zapatillas Casual,"['etiqueta_1', 'etiqueta_2']",True,2025-04-17 01:32:17,0
68044757e58fe4e2192f2229,Case Phone Cute Premium 816,2f8237d3-ce0f-46da-a9b3-c35a49480602.jpg,case-phone-cute-premium-816,Material duradero y tecnología avanzada. Combina funcionalidad y estilo para acompañarte en todas tus actividades.,Exclusivo,Niñas,680446d22a16ea324e2a7dbe,Gadgets Infantiles,"['etiqueta_1', 'etiqueta_2', 'etiqueta_3', 'etiqueta_4']",False,2025-04-17 02:32:17,0
68044757e58fe4e2192f222f,Mochila Urbana Max 444,79fd1cb4-fe27-4526-9452-19884acdc5fe.jpg,mochila-urbana-max-444,Funcionalidad excepcional con detalles prácticos. La opción ideal para quienes valoran la calidad y el diseño.,Destacado,Masculino,680446d22a16ea324e2a7dab,Mochilas Urbanas,['etiqueta_1'],True,2025-04-17 02:27:17,0
68044757e58fe4e2192f2236,Sandalias Summer Kid Max 257,842894df-77e0-4f45-9fa5-2298ee94462d.jpg,sandalias-summer-kid-max-257,Elaborado con tecnología de punta y materiales sostenibles. Un producto que cuida de ti y del medio ambiente.,Exclusivo,Niñas,680446d22a16ea324e2a7dba,Zapatillas Deportivas,"['etiqueta_1', 'etiqueta_2', 'etiqueta_3', 'etiqueta_4']",True,2025-04-16 23:29:17,0
68044757e58fe4e2192f224a,Zapatillas Junior Lite 345,f6ac34c1-935e-485d-a6be-5494540295c7.jpg,zapatillas-junior-lite-345,Funcionalidad excepcional con detalles prácticos. La opción ideal para quienes valoran la calidad y el diseño.,Edición Limitada,Niños,680446d22a16ea324e2a7db9,Zapatillas Casual,"['etiqueta_1', 'etiqueta_2', 'etiqueta_3', 'etiqueta_4']",False,2025-04-17 02:08:17,0
68044757e58fe4e2192f2262,Mochila Personajes Max 414,c5be0bcc-ec4d-4a1a-bcbc-df66c0505947.jpg,mochila-personajes-max-414,Funcionalidad excepcional con detalles prácticos. La opción ideal para quienes valoran la calidad y el diseño.,Nuevo,Niños,680446d22a16ea324e2a7dc1,Personajes,"['etiqueta_1', 'etiqueta_2', 'etiqueta_3', 'etiqueta_4', 'etiqueta_5']",True,2025-04-17 02:37:17,0
68044757e58fe4e2192f2268,Mochila Personajes Premium 745,25d4e099-392f-460c-87a1-30cbb9803286.jpg,mochila-personajes-premium-745,Funcionalidad excepcional con detalles prácticos. La opción ideal para quienes valoran la calidad y el diseño.,Exclusivo,Niños,680446d22a16ea324e2a7dc1,Personajes,"['etiqueta_1', 'etiqueta_2', 'etiqueta_3', 'etiqueta_4']",True,2025-04-17 01:28:17,0
68044757e58fe4e2192f226f,Botas Explorer Plus 910,e24167fb-3ac5-47d7-a832-27f4648e4e4c.jpg,botas-explorer-plus-910,Innovación y diseño de vanguardia. Un producto que destaca por su durabilidad y detalles cuidadosamente seleccionados.,Exclusivo,Masculino,680446d22a16ea324e2a7db7,Zapatillas Casual,['etiqueta_1'],True,2025-04-17 00:45:17,0
68044757e58fe4e2192f227a,Mochila Personajes Premium 111,8ddf60f2-1936-4fb5-a052-3d392f17059c.jpg,mochila-personajes-premium-111,Innovación y diseño de vanguardia. Un producto que destaca por su durabilidad y detalles cuidadosamente seleccionados.,Edición Limitada,Niños,680446d22a16ea324e2a7dc1,Colecciones Infantiles,['etiqueta_1'],True,2025-04-17 00:02:17,0
68044757e58fe4e2192f227d,Sandalias Summer Pro 474,c20956aa-8a70-4bc5-9de3-a4b27303c1c6.jpg,sandalias-summer-pro-474,Calidad premium y estilo contemporáneo. La combinación perfecta de practicidad y tendencia actual.,Destacado,Femenino,680446d22a16ea324e2a7db8,Zapatillas Deportivas,"['etiqueta_1', 'etiqueta_2', 'etiqueta_3', 'etiqueta_4', 'etiqueta_5']",True,2025-04-17 02:26:17,0
68044757e58fe4e2192f22a2,Set Colección Sweet Max 674,9cf362b2-12ba-488d-81b4-8c06edd98e78.jpg,set-coleccion-sweet-max-674,Funcionalidad excepcional con detalles prácticos. La opción ideal para quienes valoran la calidad y el diseño.,Destacado,Niñas,680446d22a16ea324e2a7dc2,Personajes,"['etiqueta_1', 'etiqueta_2', 'etiqueta_3', 'etiqueta_4']",True,2025-04-17 02:22:17,0
68044757e58fe4e2192f22a9,Pantalón Cargo Lite 666,85a66816-4877-4036-894c-6616aeccb1ff.jpg,pantalon-cargo-lite-666,"Diseño ergonómico y resistente, ideal para uso diario. Con compartimentos organizados para satisfacer todas tus necesidades.",Exclusivo,Masculino,680446d22a16ea324e2a7db3,Chaquetas,"['etiqueta_1', 'etiqueta_2', 'etiqueta_3', 'etiqueta_4', 'etiqueta_5']",True,2025-04-17 03:02:17,0
68044757e58fe4e2192f22b4,Case Phone Pro 454,be95c733-7e73-4d94-8399-2db9b5b27f84.jpg,case-phone-pro-454,Línea exclusiva con los más altos estándares de calidad. Un producto indispensable para tu día a día.,Nuevo,Masculino,680446d22a16ea324e2a7dbb,Cargadores,"['etiqueta_1', 'etiqueta_2']",True,2025-04-17 01:10:17,0
68044757e58fe4e2192f22bd,Lonchera Unicorn Max 523,0b99ebf3-635f-4476-acd2-058c6eb8fc3f.jpg,lonchera-unicorn-max-523,Elaborado con tecnología de punta y materiales sostenibles. Un producto que cuida de ti y del medio ambiente.,Exclusivo,Niñas,680446d22a16ea324e2a7dae,Mochilas Escolares,"['etiqueta_1', 'etiqueta_2', 'etiqueta_3']",True,2025-04-17 01:21:17,0
68044757e58fe4e2192f22c2,Mochila Personajes Girl 2.0 471,f5b92147-e9ab-469d-ba9b-5c70eca60734.jpg,mochila-personajes-girl-2-0-471,Funcionalidad excepcional con detalles prácticos. La opción ideal para quienes valoran la calidad y el diseño.,Oferta,Niñas,680446d22a16ea324e2a7dc2,Personajes,"['etiqueta_1', 'etiqueta_2', 'etiqueta_3']",False,2025-04-17 00:13:17,0
68044757e58fe4e2192f22c5,Audífonos Girl 2.0 595,642918ff-570d-4eb8-88ed-03e471bc7457.jpg,audifonos-girl-2-0-595,Material duradero y tecnología avanzada. Combina funcionalidad y estilo para acompañarte en todas tus actividades.,Nuevo,Niñas,680446d22a16ea324e2a7dbe,Gadgets Infantiles,"['etiqueta_1', 'etiqueta_2', 'etiqueta_3', 'etiqueta_4']",True,2025-04-17 00:00:17,0
68044757e58fe4e2192f22cb,Cargador Color Plus 620,aa50a49f-024a-4c9b-9437-fbee8c26722d.jpg,cargador-color-plus-620,Funcionalidad excepcional con detalles prácticos. La opción ideal para quienes valoran la calidad y el diseño.,Edición Limitada,Femenino,680446d22a16ea324e2a7dbc,Powerbanks,"['etiqueta_1', 'etiqueta_2', 'etiqueta_3', 'etiqueta_4', 'etiqueta_5']",False,2025-04-17 01:32:17,0
68044757e58fe4e2192f22d1,Case Phone Fun Pro 650,855178ff-4c83-4aa7-a2f4-9c7176a3a42b.jpg,case-phone-fun-pro-650,Elaborado con tecnología de punta y materiales sostenibles. Un producto que cuida de ti y del medio ambiente.,Nuevo,Niños,680446d22a16ea324e2a7dbd,Audífonos,"['etiqueta_1', 'etiqueta_2', 'etiqueta_3']",True,2025-04-17 00:07:17,0
68044757e58fe4e2192f22d9,Botas Urban Plus 611,114ddccf-a5cb-4cf3-981e-265558dbe167.jpg,botas-urban-plus-611,Material duradero y tecnología avanzada. Combina funcionalidad y estilo para acompañarte en todas tus actividades.,Oferta,Femenino,680446d22a16ea324e2a7db8,Zapatillas Casual,"['etiqueta_1', 'etiqueta_2', 'etiqueta_3', 'etiqueta_4', 'etiqueta_5']",True,2025-04-17 01:24:17,0
68044757e58fe4e2192f22f0,Cargador Rápido Max 124,7db24e66-156a-436d-b5fd-78d4f9e08273.jpg,cargador-rapido-max-124,Línea exclusiva con los más altos estándares de calidad. Un producto indispensable para tu día a día.,Destacado,Masculino,680446d22a16ea324e2a7dbb,Gadgets,"['etiqueta_1', 'etiqueta_2', 'etiqueta_3', 'etiqueta_4']",False,2025-04-16 23:13:17,0
68044757e58fe4e2192f22f6,Sandalias Summer Kid Premium 309,9a01a6e2-d183-4893-a357-39c6bcc54cfd.jpg,sandalias-summer-kid-premium-309,Innovación y diseño de vanguardia. Un producto que destaca por su durabilidad y detalles cuidadosamente seleccionados.,Destacado,Niñas,680446d22a16ea324e2a7dba,Zapatillas Casual,"['etiqueta_1', 'etiqueta_2']",True,2025-04-17 00:22:17,0
68044757e58fe4e2192f231c,Case Phone Premium 941,cf4d3057-91f1-48e6-a2ab-abb501898c33.jpg,case-phone-premium-941,"Diseño ergonómico y resistente, ideal para uso diario. Con compartimentos organizados para satisfacer todas tus necesidades.",Destacado,Masculino,680446d22a16ea324e2a7dbb,Audífonos,['etiqueta_1'],True,2025-04-16 23:24:17,0
68044757e58fe4e2192f2320,Camiseta Logo Max 147,fb8dfad1-095b-4f24-9ee8-926d9fb512e1.jpg,camiseta-logo-max-147,Línea exclusiva con los más altos estándares de calidad. Un producto indispensable para tu día a día.,Destacado,Masculino,680446d22a16ea324e2a7db3,Sudaderas,"['etiqueta_1', 'etiqueta_2', 'etiqueta_3', 'etiqueta_4', 'etiqueta_5']",False,2025-04-17 00:21:17,0
68044757e58fe4e2192f2333,Tenis Runner 2.0 702,b0614781-3a2c-4f82-a7d7-646aa4bf9a45.jpg,tenis-runner-2-0-702,Diseño minimalista pero funcional. Perfecto para quienes buscan simplicidad sin renunciar al estilo.,Exclusivo,Masculino,680446d22a16ea324e2a7db7,Zapatillas Deportivas,"['etiqueta_1', 'etiqueta_2']",True,2025-04-17 01:46:17,0
68044757e58fe4e2192f234f,Cartuchera Dream Premium 586,d9ef0fd2-d15d-4b1b-a4d8-0b5f164585bd.jpg,cartuchera-dream-premium-586,Diseño minimalista pero funcional. Perfecto para quienes buscan simplicidad sin renunciar al estilo.,Destacado,Niñas,680446d22a16ea324e2a7db2,Estuches,"['etiqueta_1', 'etiqueta_2', 'etiqueta_3', 'etiqueta_4']",False,2025-04-17 00:34:17,0
68044757e58fe4e2192f2357,Sandalias Beach 2.0 926,4dd059e3-a583-4c2a-963e-e4a1fd98e280.jpg,sandalias-beach-2-0-926,Funcionalidad excepcional con detalles prácticos. La opción ideal para quienes valoran la calidad y el diseño.,Exclusivo,Masculino,680446d22a16ea324e2a7db7,Zapatillas Casual,"['etiqueta_1', 'etiqueta_2', 'etiqueta_3']",False,2025-04-17 01:14:17,0
68044757e58fe4e2192f2363,Sandalias Fun 2.0 498,f208ba6d-0765-4769-8ab6-f2a9158ff89f.jpg,sandalias-fun-2-0-498,Material duradero y tecnología avanzada. Combina funcionalidad y estilo para acompañarte en todas tus actividades.,Nuevo,Niños,680446d22a16ea324e2a7db9,Zapatillas Deportivas,"['etiqueta_1', 'etiqueta_2', 'etiqueta_3', 'etiqueta_4']",True,2025-04-17 02:09:17,0
68044757e58fe4e2192f2373,Lonchera Princess Max 415,71744501-6c7b-4f3d-852b-87000aa5f0f0.jpg,lonchera-princess-max-415,Material duradero y tecnología avanzada. Combina funcionalidad y estilo para acompañarte en todas tus actividades.,Oferta,Niñas,680446d22a16ea324e2a7db2,Estuches,"['etiqueta_1', 'etiqueta_2']",True,2025-04-17 00:48:17,0
68044757e58fe4e2192f2379,Tenis Sport Kid 2.0 398,72f4898d-86b8-4837-876c-5469539a4531.jpg,tenis-sport-kid-2-0-398,"Fabricado con los mejores materiales, ofrece comodidad y espacio. Su diseño único refleja tu personalidad.",Nuevo,Niños,680446d22a16ea324e2a7db9,Zapatillas Casual,"['etiqueta_1', 'etiqueta_2', 'etiqueta_3', 'etiqueta_4', 'etiqueta_5']",False,2025-04-17 03:03:17,0
68044757e58fe4e2192f2389,Bolso de Mano Evening Pro 159,7f3682a4-10d0-4312-837f-d21331c00397.jpg,bolso-de-mano-evening-pro-159,"Diseño ergonómico y resistente, ideal para uso diario. Con compartimentos organizados para satisfacer todas tus necesidades.",Nuevo,Femenino,680446d22a16ea324e2a7db0,Bolsos de Mano,"['etiqueta_1', 'etiqueta_2', 'etiqueta_3']",True,2025-04-17 02:29:17,0
68044757e58fe4e2192f2392,Mochila Junior Pink 2.0 550,1d0a2c5d-29c9-4d6f-8662-5b8b7e69b15d.jpg,mochila-junior-pink-2-0-550,Funcionalidad excepcional con detalles prácticos. La opción ideal para quienes valoran la calidad y el diseño.,Edición Limitada,Niñas,680446d22a16ea324e2a7dae,Mochilas Escolares,"['etiqueta_1', 'etiqueta_2', 'etiqueta_3', 'etiqueta_4']",True,2025-04-17 02:48:17,0
68044757e58fe4e2192f239a,Estuche Triple Stars Plus 691,57f2c4c0-9d54-4a37-bdf2-3fb594528ae9.jpg,estuche-triple-stars-plus-691,Innovación y diseño de vanguardia. Un producto que destaca por su durabilidad y detalles cuidadosamente seleccionados.,Destacado,Niñas,680446d22a16ea324e2a7db2,Cartucheras,"['etiqueta_1', 'etiqueta_2', 'etiqueta_3']",False,2025-04-16 23:15:17,0
68044757e58fe4e2192f23a1,Set Colección Sweet Max 929,5b0795f6-1269-40e3-871f-1423af7b319a.jpg,set-coleccion-sweet-max-929,Elaborado con tecnología de punta y materiales sostenibles. Un producto que cuida de ti y del medio ambiente.,Exclusivo,Niñas,680446d22a16ea324e2a7dc2,Personajes,"['etiqueta_1', 'etiqueta_2', 'etiqueta_3']",True,2025-04-17 01:33:17,0
68044757e58fe4e2192f23a9,Tenis Sport Kid 2.0 815,04e40cd2-339b-4b38-bfc5-fc90cfa2a08c.jpg,tenis-sport-kid-2-0-815,Innovación y diseño de vanguardia. Un producto que destaca por su durabilidad y detalles cuidadosamente seleccionados.,Exclusivo,Niños,680446d22a16ea324e2a7db9,Zapatillas Deportivas,['etiqueta_1'],True,2025-04-17 01:19:17,0
68044757e58fe4e2192f23b9,Lonchera Hero Max 603,f2afda4c-a9c2-4a5d-abc8-2be39bb74fd8.jpg,lonchera-hero-max-603,Calidad premium y estilo contemporáneo. La combinación perfecta de practicidad y tendencia actual.,Destacado,Niños,680446d22a16ea324e2a7db1,Loncheras,"['etiqueta_1', 'etiqueta_2', 'etiqueta_3']",False,2025-04-17 01:26:17,0
68044757e58fe4e2192f23c1,Audífonos Slim Lite 760,12895696-4265-466b-9d3b-854e055e017a.jpg,audifonos-slim-lite-760,Elaborado con tecnología de punta y materiales sostenibles. Un producto que cuida de ti y del medio ambiente.,Nuevo,Femenino,680446d22a16ea324e2a7dbc,Cargadores,['etiqueta_1'],True,2025-04-17 02:46:17,0
